track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_country_prob,predicted_edm_prob,predicted_hip-hop_prob,predicted_latin_prob,predicted_pop_prob,predicted_rnb_prob,predicted_rock_prob,euclidean_dist,manhattan_dist,cosine_dist,cosine_dist_mod1,cosine_dist_mod2
2ZTYlnhhV1UAReg7wIGolx,To Die For,2wY79sveU1sp5g7SokKOiI,Sam Smith,2motAeq8jZvHkF4VpbWSHf,193795,2020-02-14,69,0.483,0.361,0.0,0.7388283681636283,1.0,0.0738,0.832,4.66e-06,0.098,0.307,0.7461295912280203,4,pop,0.7084733058892294,0.0263027407535059,0.0012792201720301,0.002911835329275,0.0173105701932333,0.7084733058892294,0.2425313636774891,0.0011909639852371,0.1080000000000001,0.1079999999999999,0.0224103109814226,0.3913462611819996,0.0837860455195557
1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,06HL4z0CvFAxyc27GXpf02,Taylor Swift,6AORtDjduMM3bupSWzbTSG,254640,2021-01-07,68,0.592,0.41,0.0,0.6127445531347265,1.0,0.0397,0.801,1.39e-05,0.09,0.416,0.6340595971934209,0,country,0.3423502328341449,0.2821088368753269,0.0036762738560989,0.006656403138983,0.0098251961104184,0.3423502328341449,0.3212003442529588,0.0341827129320686,0.2169999999999999,0.2169999999999999,0.0348235339114593,0.2108086804565097,0.0549679069493438
3AgiRs3oxc2dFh0CPUHXJs,Mistletoe and Wine,2nvKpWcP8etYTq4JrRiUiy,Cliff Richard,5yaUrYOylXyPC7jEV0o2YZ,245333,1991-11-18,47,0.498,0.432,9.0,0.5582759004001778,1.0,0.0345,0.688,0.0,0.136,0.365,0.5379996023066214,0,country,0.3129457474832351,0.3129457474832351,0.0094507932547139,0.0105866611732648,0.0081313580547035,0.1805828974162076,0.3043504377894998,0.1739521048283753,0.123,0.123,0.0353368296997111,0.1917021725724912,0.0545929291367872
70f0ToGXTEtLKFSwHMbHoC,Please Come Home For Christmas - Bonus Track,0ECwFtbIWEVNwjlrfc6xoL,Eagles,5Dth4kKoizl5D4yuuKyZgL,180413,2007-01-01,0,0.609,0.357,9.0,0.6786071587372164,1.0,0.0398,0.514,0.00034,0.0603,0.468,0.810930886572167,0,country,0.3903957854072267,0.3903957854072267,0.0010461321686974,0.0051249072480961,0.045734744376258,0.3636786421494573,0.1697001307430981,0.0243196579071657,0.2339999999999999,0.2339999999999999,0.0457919816674083,0.4097639469496364,0.087469389306264
53e5O0USYgSCv4md0CXpMY,Brave For You,3iOvXCl6edW5Um0fXEBRXy,The xx,2PXy9USZAoTSdtrxfkPBnl,253093,2017-01-13,0,0.54,0.417,10.0,0.6510393508225878,0.0,0.0307,0.664,0.000425,0.106,0.281,0.5365622248103854,0,country,0.3984318933324691,0.3984318933324691,0.0143523790432391,0.0098581860432405,0.0132263154760423,0.3492652159827069,0.1819908703760795,0.0328751397462223,0.165,0.165,0.0478973015593835,0.4081783821944326,0.0955398243343943
0udOCZp7yk0Ml92C0k8H8D,That's On Me,4LLpKhyESsyAXpc4laK94U,Mac Miller,5sY6UIQ32GqwMLAfSNEaXb,217868,2020-01-17,62,0.583,0.499,10.0,0.6777734548688306,1.0,0.0261,0.591,0.0104,0.33,0.342,0.6526716473027867,0,country,0.482457240727356,0.482457240727356,0.0045768314785332,0.0097043159115818,0.0170574479529766,0.2101108392118872,0.2201118162958105,0.0559815084218542,0.2079999999999999,0.2079999999999999,0.0493008035667499,0.4182891528075837,0.0934073848015981
5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,4hDok0OAJd57SGIT8xuWJH,234515,2021-04-09,67,0.423,0.517,0.0,0.7530569141840817,1.0,0.0486,0.369,0.0,0.177,0.366,0.8234695906598867,0,country,0.4080738427980103,0.4080738427980103,0.0023294214061179,0.0048692511176342,0.0208782251507066,0.3911538588048653,0.1409660200160196,0.0317293807066456,0.048,0.0479999999999999,0.0566224845237288,0.4611976023059246,0.1067786796363036
5SleX0NFeODNY7Xenal3gr,Only You,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,222373,2017-03-17,51,0.547,0.592,5.0,0.7553634948866162,0.0,0.0388,0.496,1.26e-06,0.168,0.451,0.7028264636536657,0,country,0.5437083615015803,0.5437083615015803,0.0062634517637496,0.0061387907024883,0.0235735642312496,0.2762672831536147,0.1122127527576822,0.0318357958896352,0.1720000000000001,0.172,0.0569021975945907,0.5702179114045434,0.1208452411095647
21SralRv4ucDT3i1rYrr85,Sad Beautiful Tragic (Taylor's Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,6x9s2ObPdpATZgrwxsk9c0,284773,2021-11-12,54,0.601,0.406,7.0,0.6293908403734993,1.0,0.0275,0.622,9.19e-05,0.133,0.232,0.5098429111155298,0,country,0.4907758910940582,0.4907758910940582,0.0220779921845199,0.0127900684737245,0.0147451594479858,0.2689283205523768,0.1652451718604311,0.0254373963869031,0.226,0.2259999999999999,0.0635180898463012,0.4876297848835181,0.123657071601155
73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),06HL4z0CvFAxyc27GXpf02,Taylor Swift,6kZ42qRrzov54LcAk4onW9,284773,2021-11-12,70,0.601,0.406,7.0,0.6293908403734993,1.0,0.0275,0.622,9.19e-05,0.133,0.232,0.5098429111155298,0,country,0.4907758910940582,0.4907758910940582,0.0220779921845199,0.0127900684737245,0.0147451594479858,0.2689283205523768,0.1652451718604311,0.0254373963869031,0.226,0.2259999999999999,0.0635180898463012,0.4876297848835181,0.123657071601155
1Knd3MtE5sEQMh6txcg0k0,Bells in Santa Fe,26VFTg2z8YR0cCuwLzESi2,Halsey,3sq0hRtlT2SYeYajr5Cx22,217653,2021-08-27,55,0.651,0.489,2.0,0.7284070698088039,1.0,0.0315,0.613,0.00644,0.387,0.395,0.6230548532795499,0,country,0.3960543796809037,0.3960543796809037,0.0051284473198865,0.0139150975126201,0.0211071510873059,0.2829013241414868,0.2609122870415348,0.0199813132162619,0.276,0.276,0.065330272592146,0.3237645261971145,0.0932705558046161
2QDyYdZyhlP2fp79KZX8Bi,mad woman,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,237258,2020-07-24,68,0.592,0.699,3.0,0.708092485549133,1.0,0.0471,0.655,1.68e-05,0.114,0.506,0.5772064880834018,0,country,0.3690774195126928,0.3690774195126928,0.0334833735326362,0.0103802308487314,0.030128720306614,0.2420637489596803,0.1093014275123508,0.2055650793272938,0.2169999999999999,0.2169999999999999,0.0687078641714403,0.4293035461843143,0.1025170165963595
0tbjiOUl4k492KPdWZS9sy,7 Summers,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,5K2OOaiQ2nRZjp5S5ghasO,210122,2020-08-14,65,0.457,0.774,0.0,0.8135282347710093,1.0,0.0336,0.428,4.29e-05,0.119,0.59,0.929148083970116,0,country,0.698545307740633,0.698545307740633,0.0018112337773269,0.0021948893268287,0.0330977740371619,0.1833611509426798,0.0133347483491749,0.0676548958261947,0.082,0.082,0.0688728057110469,0.7493523392055661,0.1543224656031772
6j9kSGlYLZdZ9sZkY9DjzY,Binibini (Last Day On Earth) (feat. James TW),67IN4cLJ7798gUapyZlmac,Zack Tabudlo,0MsGCH9D7oBrAO9QrwZGXs,219692,2021-06-11,54,0.564,0.391,5.0,0.4986054142739951,1.0,0.0311,0.478,0.0,0.127,0.101,0.5429145585115063,0,country,0.3322406642233246,0.3322406642233246,0.0494718924819484,0.0192992236432705,0.0170502791391975,0.1482455434757822,0.310737107766355,0.1229552892701219,0.189,0.1889999999999999,0.0693751249001022,0.2104358180150245,0.0920111289031766
0dLkZwE2Xt4ETtUt5cED2l,Diferença Mara,5coW9ioCpvEYGx4v1nvWec,Juliette,2QGcICCnguCa8ovMHUMs3q,169750,2021-09-03,59,0.603,0.494,11.0,0.647843485993775,1.0,0.0362,0.534,0.0,0.0947,0.705,0.6799931823992273,0,country,0.4608388617288453,0.4608388617288453,0.0036670602345139,0.0079077100406044,0.0210159118738331,0.2242012978770656,0.174241781107918,0.1081273771372193,0.2279999999999999,0.2279999999999999,0.0702428185484727,0.4326244607301815,0.1087982257060391
3jq1RpStaB1YGyN3rRZGca,Sauce!,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,4EeDFhIVRxOg4dx7ozSNXa,144724,2019-01-23,64,0.68,0.313,3.0,0.5781180524677634,0.0,0.0347,0.582,0.0,0.19,0.405,0.5381075476521886,0,country,0.4489944551436803,0.4489944551436803,0.0050948376902546,0.0123378164871386,0.0069526913372309,0.2151953094385351,0.2643489699343048,0.0470759199688553,0.3050000000000001,0.305,0.0711197878252143,0.3573992772808511,0.1100033230734192
4obHzpwGrjoTuZh2DItEMZ,7 Summers,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,6JlCkqkqobGirPsaleJpFr,210506,2021-01-08,76,0.466,0.786,0.0,0.8155013339261894,1.0,0.0328,0.417,6.1e-05,0.125,0.571,0.9293753373292049,0,country,0.7150710771230159,0.7150710771230159,0.0019919990608124,0.0021011786064259,0.0300857482062105,0.1754988559034909,0.0104955555632637,0.0647555855367809,0.0909999999999999,0.091,0.0711630371836319,0.7605476652838925,0.1595674230412306
3B7udSGy2PfgoCniMSb523,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2nsRpsb5aeOhNEWV1MoiHB,300840,2013-01-01,73,0.581,0.0549,10.0,0.3879779902178746,0.0,0.0397,0.559,0.0,0.0718,0.234,0.6347072692668237,0,country,0.5599692049852114,0.5599692049852114,0.0019268920870116,0.0019393110831417,0.0030086715103739,0.215587116126939,0.1189116961747597,0.0986571080325619,0.2059999999999999,0.2059999999999999,0.0723254817617188,0.5687656992521627,0.1624614769459449
23V03OIpI0BpblCZredJGe,7 Summers,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,1qW1C4kDOXnrly22daHbxz,210506,2021-01-08,33,0.467,0.793,0.0,0.8156402845709203,1.0,0.0329,0.411,5.87e-05,0.125,0.574,0.9295060080106806,0,country,0.7221491777601032,0.7221491777601032,0.0020495623465048,0.002144631535679,0.0292615267041724,0.1686125260452801,0.009681488806655,0.0661010868016046,0.0920000000000001,0.092,0.0729818231603451,0.7650574739741495,0.1622619232208146
7F9oCEKbqjN99cV5HpvYER,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,1gDgPEEeuFPfRMASQWU8A0,192458,2017-11-29,44,0.586,0.32,0.0,0.6026845264562027,1.0,0.0289,0.637,0.00202,0.128,0.437,0.4288782206061983,0,country,0.3658894760931325,0.3658894760931325,0.012114727955658,0.0127533147974069,0.0064721561545228,0.2864467164960841,0.2352838946766521,0.0810397138265438,0.2109999999999999,0.2109999999999999,0.0751600253393077,0.3095949928552234,0.1059023428546306
3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,55HZ2ectg1mMTEKDqIq3kC,216773,1968-06-14,75,0.592,0.355,9.0,0.5675855935971543,1.0,0.0352,0.478,0.0,0.0585,0.499,0.5267335170297985,0,country,0.4065646383950359,0.4065646383950359,0.009968244482359,0.0120067303779141,0.0085189035689738,0.1778839537095919,0.2479440164958805,0.1371135129702444,0.2169999999999999,0.2169999999999999,0.0757363041372407,0.3189522731068652,0.1082567598362747
1PZDyestTVydtHpaIcfUJg,Chemtrails Over The Country Club,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5p5cFBRERDfiNJlfABACP0,271176,2021-01-11,0,0.334,0.276,4.0,0.5933192530013338,0.0,0.0643,0.877,0.000249,0.113,0.429,0.9130244581427718,5,rnb,0.5570218548087474,0.0375188730860943,0.0016231608397611,0.006949158946033,0.0490126945685104,0.3411918480737455,0.5570218548087474,0.0066824096771078,0.0410000000000001,0.0409999999999999,0.0077218880409681,0.0759344241021581,0.0205460544051621
7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,6QeosPQpJckkW0Obir5RT8,271176,2021-03-19,72,0.334,0.276,4.0,0.5933192530013338,0.0,0.0643,0.877,0.000249,0.113,0.429,0.9130244581427718,5,rnb,0.5570218548087474,0.0375188730860943,0.0016231608397611,0.006949158946033,0.0490126945685104,0.3411918480737455,0.5570218548087474,0.0066824096771078,0.0410000000000001,0.0409999999999999,0.0077218880409681,0.0759344241021581,0.0205460544051621
0ZJLssJk51m0r4j9OvXcju,California,163tK9Wjr9P9DmM0AVK7lm,Lorde,1lDMJQcBCttCroFPkNHtN7,191881,2021-08-20,0,0.448,0.406,9.0,0.6464261894175188,1.0,0.0948,0.804,1.13e-06,0.28,0.561,0.8241229440672669,5,rnb,0.814915935645874,0.0087374455491802,0.0007617015405004,0.0165646856553841,0.0125129301669942,0.1405451067779917,0.814915935645874,0.0059621946640754,0.073,0.073,0.014590003333315,0.1035686702447667,0.0418362811607759
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,4sj6D0zlMOl25nprDJBiU9,Andy Williams,30eO7X0doSEWKhDLAFLMuW,151000,1963,53,0.234,0.526,2.0,0.6341429524232992,1.0,0.0411,0.871,2.34e-06,0.122,0.649,0.9170809306025054,5,rnb,0.7982028881757932,0.0099172410958487,0.0021058964608943,0.0218971360526311,0.0970186606715607,0.050649141412961,0.7982028881757932,0.0202090361303107,0.1409999999999999,0.141,0.0167970318792092,0.1021001782898052,0.038138030233817
1sFWEpf1aPYN576LS1aa4Y,Silent Night,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,219293,1994-10-28,50,0.172,0.363,10.0,0.633837261004891,1.0,0.0343,0.812,0.0,0.113,0.236,0.7646166519898869,5,rnb,0.6739752225332707,0.0325013838872089,0.0036718280372152,0.0060914005807937,0.0151823613657274,0.2407181208071922,0.6739752225332707,0.0278596827885922,0.2029999999999999,0.203,0.0171943876430631,0.0702829482417047,0.0395776586522355
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,3usnShwygMXVZB4IV5dwnU,303373,1977,81,0.388,0.338,10.0,0.6786627389951089,1.0,0.0329,0.652,3.73e-06,0.248,0.478,0.7808766298326845,5,rnb,0.3954580655769958,0.178528302010425,0.0006779518140213,0.0045588987556438,0.0196603265837824,0.3536937654428053,0.3954580655769958,0.0474226898163256,0.012999999999999,0.013,0.0172016502502886,0.1207753014382359,0.0308215489183191
2tGvwE8GcFKwNdAXMnlbfl,happier,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6s84u2TUpR3wdUv4NgKA2j,175933,2021-05-21,86,0.395,0.443,6.0,0.6879446420631391,1.0,0.133,0.765,9.67e-06,0.0839,0.338,0.7306479561401016,5,rnb,0.7730434828235885,0.0037800500321083,0.0015841918570445,0.007929793738648,0.0134048631997677,0.1984577325271173,0.7730434828235885,0.0017998858217256,0.0200000000000002,0.02,0.0173161209269355,0.0925383560915434,0.0474275416726085
11Z7sdkpC5IaaydoIvDn74,"Caroling, Caroling",7v4imS0moSyGdXyLgVTIV7,Nat King Cole,6vBGI5522jvPi0ZZuGQNp4,121986,1962,50,0.308,0.381,5.0,0.6483992885726989,1.0,0.0302,0.763,0.0,0.0649,0.597,0.8237934266965882,5,rnb,0.4927598726723015,0.1019439493467799,0.0018954529875965,0.0076792542299927,0.0267820147293824,0.34225110700628,0.4927598726723015,0.0266883490276667,0.0670000000000001,0.067,0.017794186763423,0.0821339204763239,0.0279113557529875
0l4CWlipuaIS4vzsNNWC4V,SPLIT DECISION,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,2T8UlI17u5hwTqu6zkpkW7,186339,2020-03-27,54,0.38,0.274,1.0,0.5938472654513116,0.0,0.169,0.854,0.000685,0.105,0.27,0.7823651393347154,5,rnb,0.688114733750421,0.003744862274443,0.0019778551305279,0.0116904149043273,0.0215414356841314,0.271843884608108,0.688114733750421,0.0010868136480413,0.0049999999999969,0.005,0.0179213515731258,0.0810882794899829,0.0412115529206363
0YevRlTDW9tyIwViCyke8Q,Anxiety - Intro,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,1R6vbGGXSEZZmTGn7ewwRL,70394,2020-07-10,0,0.307,0.528,11.0,0.6430080035571365,0.0,0.108,0.972,0.00056,0.222,0.58,0.7640030679203474,5,rnb,0.7862241200582686,0.0207537874571364,0.011832462350589,0.064084411092833,0.0322298132380292,0.0629149948794906,0.7862241200582686,0.0219604109236527,0.0679999999999999,0.068,0.0207618473901096,0.1116382532061338,0.0423923392560786
03vyB3AHCuEGfhh7wPc7Yf,When You're Ready,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,6AjREacSERvnQTe6GFTx3c,169586,2018-05-25,0,0.49,0.473,5.0,0.7110938194753222,1.0,0.129,0.792,0.0,0.113,0.603,0.7454819191546174,5,rnb,0.7250957916118043,0.0070099466157735,0.0010853540853625,0.0158375329271563,0.0080329115700313,0.2391047181704093,0.7250957916118043,0.0038337450194625,0.1149999999999999,0.1149999999999999,0.0278129446249701,0.0863596879008645,0.044806673385415
6MR5IBSNfDmiwnrlQpVw4w,Club Paradise,3TVXtAsR1Inumwj472S9r4,Drake,7dqpveMVcWgbzqYrOdkFTD,283816,2019-08-02,54,0.338,0.729,6.0,0.7796798577145397,0.0,0.102,0.758,3.24e-05,0.18,0.543,0.8172882992926737,5,rnb,0.8081106399035999,0.0102535767500642,0.0056366615006174,0.0106947948251153,0.0174657569455226,0.1104961015462599,0.8081106399035999,0.0373424685288204,0.0370000000000001,0.0369999999999999,0.0311274727822628,0.0989338285885855,0.0501216657191978
70AYiGbc4mWZGEqiipBBDb,CANDY,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,6jbtHi5R0jMXoliU2OS0lo,193480,2022-03-18,75,0.638,0.49,4.0,0.7989384170742552,0.0,0.226,0.885,0.0116,0.156,0.403,0.7930346845439308,5,rnb,0.7213464594369077,0.0048613735433875,0.0051545086666127,0.0213841506147911,0.0692616053883289,0.1770529278917,0.7213464594369077,0.0009389744582717,0.2629999999999999,0.263,0.0329919947210297,0.0766770272231985,0.0434060108386732
4a9RlnJ0v1T7HgLtps1HvI,This Is Halloween,6utdPEv71mR0DnGp74cJIz,Disney Characters,2qmppQg4IgJRMFbWuwQLw7,196560,2006,30,0.567,0.508,7.0,0.6017118719430858,1.0,0.0502,0.767,0.0,0.145,0.647,0.7232963099735816,5,rnb,0.4058760768430075,0.1726950577032721,0.0020764715096078,0.0153955486339974,0.0195378069588824,0.22294698448613,0.4058760768430075,0.1614720538651022,0.192,0.1919999999999999,0.0347391726612215,0.0570511877177474,0.0369084080162097
0yURuYmnz9tl4K04e5Y6aQ,This Is Halloween,164hs3x1Tsp3FgJWNHee1r,The Citizens of Halloween,6Ft5jjXGu5JIKsS33Kjq5t,196560,1993-10-12,13,0.569,0.508,7.0,0.6017118719430858,1.0,0.0502,0.768,0.0,0.145,0.647,0.7232622219697183,5,rnb,0.4048162819160332,0.1733502960915467,0.0020676395880781,0.0154245365866681,0.0194887596524311,0.2243646349662449,0.4048162819160332,0.1604878511989974,0.194,0.1939999999999999,0.0348527368687057,0.0577081305915361,0.0370669034324543
3TjhLjBbR74kY1MicLTD9n,This Is Halloween,164hs3x1Tsp3FgJWNHee1r,The Citizens of Halloween,3O89nIsIBTzNl2D7dgCy72,196560,2006-10-24,27,0.569,0.508,7.0,0.6017118719430858,1.0,0.0502,0.768,0.0,0.145,0.647,0.7232622219697183,5,rnb,0.4048162819160332,0.1733502960915467,0.0020676395880781,0.0154245365866681,0.0194887596524311,0.2243646349662449,0.4048162819160332,0.1604878511989974,0.194,0.1939999999999999,0.0348527368687057,0.0577081305915361,0.0370669034324543
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,4sj6D0zlMOl25nprDJBiU9,Andy Williams,4dcJHxlOJwtyypL7sx1qch,151933,1963-11-24,64,0.24,0.598,7.0,0.7236549577590039,1.0,0.0369,0.766,0.0,0.117,0.776,0.9164559838650111,5,rnb,0.6317225788448974,0.0198488175824184,0.0011306332559963,0.0079322864434026,0.1497218498884393,0.1625858898712859,0.6317225788448974,0.0270579441135598,0.135,0.135,0.0349964715060286,0.0464418561653419,0.0381277404335486
2krESug6AyfOL07tlaGwts,GHETTO GATSBY (FEAT. ALICIA KEYS),3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,0PHMNbcgHfzSUALlfk7wGg,198005,2022-07-08,65,0.524,0.233,3.0,0.5970431302801245,0.0,0.104,0.869,4.59e-06,0.369,0.585,0.7697412152373375,5,rnb,0.6259230269757926,0.0029741087854337,9.132777917915288e-05,0.0043531527462766,0.0017260347302536,0.3613791051008297,0.6259230269757926,0.0035532438822349,0.149,0.149,0.0364079086087478,0.0957194727636819,0.0507031665572351
0hvN2v6fAcB6xWyW7UaooA,(There's No Place Like) Home for the Holidays - 1959 Version,5v8jlSmAQfrkTjAlpUfWtu,Perry Como,62nWLvkugm41tvnzjMw7a9,175893,1991-08-26,48,0.478,0.341,5.0,0.6091318363717207,1.0,0.0511,0.897,0.0,0.258,0.474,0.5875465159219383,5,rnb,0.7172976660847965,0.0283579968773595,0.0009432567535592,0.0119014944517765,0.002802804160948,0.2139195449696534,0.7172976660847965,0.0247772367019067,0.103,0.1029999999999999,0.0365827749095954,0.0801747099172643,0.0554955863480141
0hyImI8JaWONOrzKH7kJsC,Tulsa Jesus Freak,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,6QeosPQpJckkW0Obir5RT8,215673,2021-03-19,62,0.387,0.339,2.0,0.5978490440195643,0.0,0.0489,0.918,0.00272,0.13,0.273,0.5504076357128653,5,rnb,0.7221774518064275,0.0247219054917556,0.0058800066581729,0.0102832239095264,0.0054977175507824,0.222125919901291,0.7221774518064275,0.0093137746820433,0.0120000000000002,0.012,0.0379186803702598,0.0844315744568784,0.063600028532696
